timestamp,src_mac,dst_mac,src_ip,src_port,dst_ip,dst_port,function_code,unit_id,protocol_id,flags,length,transaction_id,payload,malicious
2025-09-30 13:33:29.423237,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49183,3,1,0,0x0018,85,0,1600000000000000000000000000200000000000000000,0
2025-09-30 13:33:29.513911,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49180,172.27.224.250,502,3,1,0,0x0018,66,1563,0000000a,0
2025-09-30 13:33:29.514143,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49180,3,1,0,0x0018,83,1563,140000000000000000000000000020000000000000,0
2025-09-30 13:33:29.623049,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:29.685272,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,38326,172.27.224.250,502,6,1,0,0x0018,78,1105,00060020,0
2025-09-30 13:33:29.685446,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,38326,6,1,0,0x0018,78,1105,00060020,0
2025-09-30 13:33:29.685550,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,38326,172.27.224.250,502,,,,0x0010,66,,,0
2025-09-30 13:33:29.716882,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49180,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:29.733605,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-09-30 13:33:29.733855,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49183,3,1,0,0x0018,85,0,1600000000000000000000000000200000000000000000,0
2025-09-30 13:33:29.934917,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:30.045575,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-09-30 13:33:30.045826,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49183,3,1,0,0x0018,85,0,1600000000000000000000000000200000000000000000,0
2025-09-30 13:33:30.247410,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:30.357271,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-09-30 13:33:30.357591,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49183,3,1,0,0x0018,85,0,1600000000000000000000000000200000000000000000,0
2025-09-30 13:33:30.528157,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49180,172.27.224.250,502,3,1,0,0x0018,66,1564,0000000a,0
2025-09-30 13:33:30.528519,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49180,3,1,0,0x0018,83,1564,140000000000000000000000000020000000000000,0
2025-09-30 13:33:30.558989,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:30.670601,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-09-30 13:33:30.670968,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49183,3,1,0,0x0018,85,0,1600000000000000000000000000200000000000000000,0
2025-09-30 13:33:30.688796,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,38326,172.27.224.250,502,6,1,0,0x0018,78,1106,00060020,0
2025-09-30 13:33:30.688796,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,38326,6,1,0,0x0018,78,1106,00060020,0
2025-09-30 13:33:30.688796,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,38326,172.27.224.250,502,,,,0x0010,66,,,0
2025-09-30 13:33:30.746355,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49180,172.27.224.250,502,,,,0x0010,60,,,0
2025-09-30 13:33:30.886768,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49183,172.27.224.250,502,,,,0x0010,60,,,0
