[+] A iniciar stress write Modbus FC6 contra 172.27.224.250:502 (UnitID=1, Reg=6)...
[!] Stress write FC6 no registo 6, valor base 10
[2025-10-06 20:52:03] TID 3426 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:03] TID 3427 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:03] TID 3428 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:03] TID 3429 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:04] TID 3430 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:04] TID 3431 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:04] TID 3432 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:04] TID 3433 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:04] TID 3434 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:04] TID 3435 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:04] TID 3436 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:04] TID 3437 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:04] TID 3438 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:04] TID 3439 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:05] TID 3440 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:05] TID 3441 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:05] TID 3442 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:05] TID 3443 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:05] TID 3444 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:05] TID 3445 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:05] TID 3446 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:05] TID 3447 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:05] TID 3448 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:05] TID 3449 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:06] TID 3450 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:06] TID 3451 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:06] TID 3452 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:06] TID 3453 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:06] TID 3454 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:06] TID 3455 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:06] TID 3456 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:06] TID 3457 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:06] TID 3458 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:06] TID 3459 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:07] TID 3460 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:07] TID 3461 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:07] TID 3462 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:07] TID 3463 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:07] TID 3464 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:07] TID 3465 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:07] TID 3466 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:07] TID 3467 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:07] TID 3468 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:07] TID 3469 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:08] TID 3470 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:08] TID 3471 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:08] TID 3472 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:08] TID 3473 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:08] TID 3474 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:08] TID 3475 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:08] TID 3476 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:08] TID 3477 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:08] TID 3478 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:08] TID 3479 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:09] TID 3480 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:09] TID 3481 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:09] TID 3482 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:09] TID 3483 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:09] TID 3484 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:09] TID 3485 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:09] TID 3486 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:09] TID 3487 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:09] TID 3488 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:09] TID 3489 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:10] TID 3490 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:10] TID 3491 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:10] TID 3492 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:10] TID 3493 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:10] TID 3494 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:10] TID 3495 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:10] TID 3496 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:10] TID 3497 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:10] TID 3498 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:10] TID 3499 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:11] TID 3500 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:11] TID 3501 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:11] TID 3502 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:11] TID 3503 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:11] TID 3504 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:11] TID 3505 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:11] TID 3506 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:11] TID 3507 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:11] TID 3508 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:12] TID 3509 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:12] TID 3510 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:12] TID 3511 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:12] TID 3512 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:12] TID 3513 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:12] TID 3514 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:12] TID 3515 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:12] TID 3516 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:12] TID 3517 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:12] TID 3518 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:13] TID 3519 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:13] TID 3520 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:13] TID 3521 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:13] TID 3522 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:13] TID 3523 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:13] TID 3524 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:13] TID 3525 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:13] TID 3526 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:13] TID 3527 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:13] TID 3528 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:14] TID 3529 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:14] TID 3530 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:14] TID 3531 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:14] TID 3532 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:14] TID 3533 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:14] TID 3534 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:14] TID 3535 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:14] TID 3536 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:14] TID 3537 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:14] TID 3538 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:15] TID 3539 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:15] TID 3540 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:15] TID 3541 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:15] TID 3542 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:15] TID 3543 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:15] TID 3544 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:15] TID 3545 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:15] TID 3546 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:15] TID 3547 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:15] TID 3548 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:16] TID 3549 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:16] TID 3550 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:16] TID 3551 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:16] TID 3552 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:16] TID 3553 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:16] TID 3554 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:16] TID 3555 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:16] TID 3556 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:16] TID 3557 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:16] TID 3558 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:17] TID 3559 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:17] TID 3560 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:17] TID 3561 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:17] TID 3562 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:17] TID 3563 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:17] TID 3564 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:17] TID 3565 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:17] TID 3566 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:17] TID 3567 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:17] TID 3568 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:18] TID 3569 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:18] TID 3570 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:18] TID 3571 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:18] TID 3572 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:18] TID 3573 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:18] TID 3574 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:18] TID 3575 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:18] TID 3576 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:18] TID 3577 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:18] TID 3578 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:19] TID 3579 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:19] TID 3580 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:19] TID 3581 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:19] TID 3582 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:19] TID 3583 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:19] TID 3584 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:19] TID 3585 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:19] TID 3586 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:19] TID 3587 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:19] TID 3588 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:20] TID 3589 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:20] TID 3590 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:20] TID 3591 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:20] TID 3592 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:20] TID 3593 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:20] TID 3594 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:20] TID 3595 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:20] TID 3596 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:20] TID 3597 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:20] TID 3598 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:21] TID 3599 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:21] TID 3600 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:21] TID 3601 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:21] TID 3602 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:21] TID 3603 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:21] TID 3604 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:21] TID 3605 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:21] TID 3606 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:21] TID 3607 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:21] TID 3608 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:22] TID 3609 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:22] TID 3610 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:22] TID 3611 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:22] TID 3612 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:22] TID 3613 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:22] TID 3614 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:22] TID 3615 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:22] TID 3616 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:22] TID 3617 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:22] TID 3618 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:23] TID 3619 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:23] TID 3620 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:23] TID 3621 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:23] TID 3622 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:23] TID 3623 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:23] TID 3624 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:23] TID 3625 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:23] TID 3626 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:23] TID 3627 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:23] TID 3628 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:24] TID 3629 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:24] TID 3630 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:24] TID 3631 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:24] TID 3632 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:24] TID 3633 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:24] TID 3634 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:24] TID 3635 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:24] TID 3636 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:24] TID 3637 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:24] TID 3638 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:25] TID 3639 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:25] TID 3640 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:25] TID 3641 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:25] TID 3642 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:25] TID 3643 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:25] TID 3644 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:25] TID 3645 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:25] TID 3646 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:25] TID 3647 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:25] TID 3648 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:26] TID 3649 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:26] TID 3650 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:26] TID 3651 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:26] TID 3652 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:26] TID 3653 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:26] TID 3654 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:26] TID 3655 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:26] TID 3656 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:26] TID 3657 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:26] TID 3658 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:27] TID 3659 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:27] TID 3660 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:27] TID 3661 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:27] TID 3662 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:27] TID 3663 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:27] TID 3664 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:27] TID 3665 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:27] TID 3666 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:27] TID 3667 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:27] TID 3668 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:28] TID 3669 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:28] TID 3670 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:28] TID 3671 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:28] TID 3672 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:28] TID 3673 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:28] TID 3674 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:28] TID 3675 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:28] TID 3676 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:28] TID 3677 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:28] TID 3678 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:29] TID 3679 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:29] TID 3680 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:29] TID 3681 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:29] TID 3682 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:29] TID 3683 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:29] TID 3684 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:29] TID 3685 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:29] TID 3686 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:29] TID 3687 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:29] TID 3688 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:30] TID 3689 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:30] TID 3690 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:30] TID 3691 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:30] TID 3692 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:30] TID 3693 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:30] TID 3694 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:30] TID 3695 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:30] TID 3696 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:30] TID 3697 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:31] TID 3698 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:31] TID 3699 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:31] TID 3700 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:31] TID 3701 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:31] TID 3702 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:31] TID 3703 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:31] TID 3704 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:31] TID 3705 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:31] TID 3706 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:31] TID 3707 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:32] TID 3708 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:32] TID 3709 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:32] TID 3710 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:32] TID 3711 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:32] TID 3712 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:32] TID 3713 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:32] TID 3714 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:32] TID 3715 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:32] TID 3716 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:32] TID 3717 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:33] TID 3718 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:33] TID 3719 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:33] TID 3720 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:33] TID 3721 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:33] TID 3722 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:33] TID 3723 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:33] TID 3724 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:33] TID 3725 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:33] TID 3726 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:33] TID 3727 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:34] TID 3728 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:34] TID 3729 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:34] TID 3730 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:34] TID 3731 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:34] TID 3732 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:34] TID 3733 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:34] TID 3734 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:34] TID 3735 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:34] TID 3736 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:34] TID 3737 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:35] TID 3738 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:35] TID 3739 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:35] TID 3740 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:35] TID 3741 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:35] TID 3742 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:35] TID 3743 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:35] TID 3744 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:35] TID 3745 | Valor enviado: 14 | Valor recebido: 14
[2025-10-06 20:52:35] TID 3746 | Valor enviado: 15 | Valor recebido: 15
[2025-10-06 20:52:35] TID 3747 | Valor enviado: 16 | Valor recebido: 16
[2025-10-06 20:52:36] TID 3748 | Valor enviado: 17 | Valor recebido: 17
[2025-10-06 20:52:36] TID 3749 | Valor enviado: 18 | Valor recebido: 18
[2025-10-06 20:52:36] TID 3750 | Valor enviado: 19 | Valor recebido: 19
[2025-10-06 20:52:36] TID 3751 | Valor enviado: 20 | Valor recebido: 20
[2025-10-06 20:52:36] TID 3752 | Valor enviado: 10 | Valor recebido: 10
[2025-10-06 20:52:36] TID 3753 | Valor enviado: 11 | Valor recebido: 11
[2025-10-06 20:52:36] TID 3754 | Valor enviado: 12 | Valor recebido: 12
[2025-10-06 20:52:36] TID 3755 | Valor enviado: 13 | Valor recebido: 13
[2025-10-06 20:52:36] TID 3756 | Valor enviado: 14 | Valor recebido: 14
