timestamp,src_mac,dst_mac,src_ip,src_port,dst_ip,dst_port,function_code,unit_id,protocol_id,flags,length,transaction_id,payload,malicious
2025-10-02 20:52:43.551166,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:43.581876,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,464,00060026,0
2025-10-02 20:52:43.582231,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,464,00060026,0
2025-10-02 20:52:43.582310,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:43.658917,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:43.659139,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000260000000000000000,0
2025-10-02 20:52:43.814059,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,832,0000000a,0
2025-10-02 20:52:43.860488,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:43.971228,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:43.971458,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000260000000000000000,0
2025-10-02 20:52:44.014772,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:44.173213,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:44.283473,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:44.283473,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000260000000000000000,0
2025-10-02 20:52:44.500392,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:44.586128,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,465,00060026,0
2025-10-02 20:52:44.586368,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,465,00060026,0
2025-10-02 20:52:44.586368,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:44.596333,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:44.596623,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000260000000000000000,0
2025-10-02 20:52:44.812512,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:44.843750,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,833,0000000a,0
2025-10-02 20:52:44.907465,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:44.907710,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000260000000000000000,0
2025-10-02 20:52:45.045646,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:45.124350,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:45.266693,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:45.267184,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000260000000000000000,0
2025-10-02 20:52:45.483228,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:45.578105,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:45.578106,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000260000000000000000,0
2025-10-02 20:52:45.589753,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,466,00060025,0
2025-10-02 20:52:45.589753,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,466,00060025,0
2025-10-02 20:52:45.589753,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:45.794949,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:45.873124,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,834,0000000a,0
2025-10-02 20:52:45.891424,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:45.891723,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000250000000000000000,0
2025-10-02 20:52:46.073489,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:46.091504,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:46.216915,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:46.216915,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000250000000000000000,0
2025-10-02 20:52:46.419072,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:46.530617,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:46.530617,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000250000000000000000,0
2025-10-02 20:52:46.593682,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,467,00060024,0
2025-10-02 20:52:46.593948,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,467,00060024,0
2025-10-02 20:52:46.593948,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:46.730601,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:46.841537,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:46.841680,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000240000000000000000,0
2025-10-02 20:52:46.902542,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,835,0000000a,0
2025-10-02 20:52:47.042998,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:47.103393,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:47.168987,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:47.169068,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000240000000000000000,0
2025-10-02 20:52:47.370584,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:47.481323,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:47.481324,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000240000000000000000,0
2025-10-02 20:52:47.596862,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,468,00060023,0
2025-10-02 20:52:47.597051,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,468,00060023,0
2025-10-02 20:52:47.597052,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:47.682644,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:47.794890,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:47.795218,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:47.932492,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,836,0000000a,0
2025-10-02 20:52:48.010284,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:48.124127,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:48.124582,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:48.134458,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:48.337520,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:48.434008,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:48.434009,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:48.601222,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,469,00060023,0
2025-10-02 20:52:48.601222,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,469,00060023,0
2025-10-02 20:52:48.601222,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:48.649558,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:48.745840,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:48.745840,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:48.961731,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:48.961732,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,837,0000000a,0
2025-10-02 20:52:49.057248,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:49.057533,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:49.162315,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:49.273344,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:49.368130,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:49.368130,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:49.585962,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:49.604892,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,470,00060023,0
2025-10-02 20:52:49.605150,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,470,00060023,0
2025-10-02 20:52:49.605475,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:49.681774,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:49.681937,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:49.881934,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:49.991143,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,838,0000000a,0
2025-10-02 20:52:49.992552,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:49.993084,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:50.192100,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:50.209828,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:50.304359,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:50.304939,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:50.521765,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:50.609091,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,471,00060023,0
2025-10-02 20:52:50.609295,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,471,00060023,0
2025-10-02 20:52:50.609295,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:50.616887,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:50.616888,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:50.833179,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:50.929084,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:50.929084,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:51.020720,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,839,0000000a,0
2025-10-02 20:52:51.129811,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:51.221912,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:51.241329,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:51.241330,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:51.442134,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:51.552074,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:51.552213,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000230000000000000000,0
2025-10-02 20:52:51.613130,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,472,00060024,0
2025-10-02 20:52:51.613130,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,472,00060024,0
2025-10-02 20:52:51.613365,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:51.769561,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:51.864551,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:51.864853,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000240000000000000000,0
2025-10-02 20:52:52.049880,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,840,0000000a,0
2025-10-02 20:52:52.065497,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:52.209211,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:52.209307,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000240000000000000000,0
2025-10-02 20:52:52.252331,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:52.409136,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:52.519634,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:52.519634,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000240000000000000000,0
2025-10-02 20:52:52.617399,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,473,00060024,0
2025-10-02 20:52:52.617568,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,473,00060024,0
2025-10-02 20:52:52.617800,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:52.721019,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:52.831694,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:52.831983,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000240000000000000000,0
2025-10-02 20:52:53.033060,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:53.079541,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,841,0000000a,0
2025-10-02 20:52:53.165051,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:53.165277,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000240000000000000000,0
2025-10-02 20:52:53.283797,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:53.376138,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:53.472987,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:53.473185,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000240000000000000000,0
2025-10-02 20:52:53.609330,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,6,1,0,0x0018,78,474,00060025,0
2025-10-02 20:52:53.609330,00:0c:29:aa:8f:05,00:0c:29:4d:00:11,172.27.224.250,502,172.27.224.251,36780,6,1,0,0x0018,78,474,00060025,0
2025-10-02 20:52:53.609331,00:0c:29:4d:00:11,00:0c:29:aa:8f:05,172.27.224.251,36780,172.27.224.250,502,,,,0x0010,66,,,0
2025-10-02 20:52:53.688048,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:53.783591,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:53.783906,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000250000000000000000,0
2025-10-02 20:52:54.000314,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:54.109189,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49182,172.27.224.250,502,3,1,0,0x0018,66,842,0000000a,0
2025-10-02 20:52:54.110703,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
2025-10-02 20:52:54.110703,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49192,3,1,0,0x0018,85,0,1600000000000000000000000000250000000000000000,0
2025-10-02 20:52:54.311852,00:0c:29:aa:8f:05,00:0c:29:84:18:6e,172.27.224.250,502,172.27.224.10,49182,,,,0x0010,60,,,0
2025-10-02 20:52:54.311852,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,,,,0x0010,60,,,0
2025-10-02 20:52:54.422441,00:0c:29:84:18:6e,00:0c:29:aa:8f:05,172.27.224.10,49192,172.27.224.250,502,3,1,0,0x0018,66,0,0000000b,0
